YEAR,STAT AREA,SPPNAME,LANDED LBS,LIVE LBS,VALUE
1985,561,"HAKE, WHITE",302618.00,359896.00,110194.00
1985,561,"HALIBUT, ATLANTIC",989.00,1139.00,1522.00
1985,561,MONKFISH/ANGLER/GOOSEFISH,92740.00,306918.00,72268.00
1985,561,POLLOCK,531791.00,587917.00,124747.00
1985,561,"REDFISH, ACADIAN",468270.00,468270.00,162348.00
1985,561,"WOLFFISH, ATLANTIC",53543.00,64250.00,15155.00
1985,561,CONFIDENTIAL,612.00,667.00,545.00
1985,562,BLUEFISH,80.00,87.00,14.00
1985,562,"COD, ATLANTIC",8347871.00,9771621.00,3846561.00
1985,562,CUSK,38261.00,43237.00,14610.00
1985,562,"FLOUNDER, AMERICAN PLAICE",469021.00,469021.00,441528.00
1985,562,"FLOUNDER, SAND-DAB/WINDOWPANE",1310790.00,1310790.00,706306.00
1985,562,"FLOUNDER, SUMMER",67521.00,67521.00,80902.00
1985,562,"FLOUNDER, WINTER",1844345.00,1844345.00,2293819.00
1985,562,"FLOUNDER, WITCH",135876.00,135876.00,125037.00
1985,562,"FLOUNDER, YELLOWTAIL",3664933.00,3664933.00,4149974.00
1985,562,HADDOCK,2376562.00,2709313.00,2348501.00
1985,562,"HAKE, WHITE",66572.00,77649.00,35084.00
1985,562,"HALIBUT, ATLANTIC",578.00,663.00,973.00
1985,562,MONKFISH/ANGLER/GOOSEFISH,167166.00,543607.00,147746.00
1985,562,POLLOCK,473244.00,520775.00,92571.00
1985,562,"REDFISH, ACADIAN",35250.00,35250.00,14286.00
1985,562,"SHARK, MAKO, NK",8216.00,9859.00,12273.00
1985,562,"SHARK, NK",2852.00,3422.00,3363.00
1985,562,SWORDFISH,238742.00,298432.00,1046837.00
1985,562,"TILEFISH, NK",819.00,893.00,962.00
1985,562,"TUNA, ALBACORE",9521.00,9521.00,11824.00
1985,562,"TUNA, BIGEYE",23573.00,23573.00,54241.00
1985,562,"TUNA, YELLOWFIN",5786.00,5786.00,8889.00
1985,562,"WOLFFISH, ATLANTIC",18450.00,22140.00,7106.00
1985,562,CONFIDENTIAL,13314.00,13314.00,10866.00
1985,611,"BASS, STRIPED",394.00,394.00,635.00
1985,611,BLUEFISH,64631.00,70457.00,6395.00
1985,611,BUTTERFISH,24869.00,24869.00,11623.00
1985,611,"COD, ATLANTIC",9533.00,12864.00,5897.00
1985,611,"EEL, CONGER",4540.00,4540.00,349.00
1985,611,"FLOUNDER, AMERICAN PLAICE",30.00,30.00,35.00
1985,611,"FLOUNDER, NK",170.00,170.00,102.00
1985,611,"FLOUNDER, SAND-DAB/WINDOWPANE",33573.00,33573.00,9410.00
1985,611,"FLOUNDER, SUMMER",72200.00,72200.00,79980.00
1985,611,"FLOUNDER, WINTER",373809.00,373809.00,227772.00
1985,611,"FLOUNDER, WITCH",270.00,270.00,251.00
1985,611,"FLOUNDER, YELLOWTAIL",8373.00,8373.00,6058.00
1985,611,"HAKE, RED",39235.00,39235.00,3847.00
1985,611,"HAKE, SILVER",251742.00,251742.00,45159.00
1985,611,"HAKE, WHITE",115.00,154.00,32.00
1985,611,"HERRING, ATLANTIC",1704.00,1704.00,84.00
1985,611,"MACKEREL, ATLANTIC",2700.00,2700.00,474.00
1985,611,MONKFISH/ANGLER/GOOSEFISH,10853.00,36023.00,8436.00
1985,611,POLLOCK,20.00,20.00,6.00
1985,611,"POMPANO, KILLIFISH",2430.00,2430.00,1374.00
1985,611,"POUT, OCEAN",119360.00,119360.00,8355.00
1985,611,SCUP,99591.00,99591.00,62653.00
1985,611,"SEA BASS, BLACK",6496.00,6496.00,7065.00
1985,611,"SHAD, AMERICAN",55413.00,55413.00,14319.00
1985,611,"SKATE, NK",14533.00,32742.00,1698.00
1985,611,"STURGEON, NK",1503.00,1803.00,579.00
1985,611,TAUTOG,34299.00,34299.00,6502.00
1985,611,"WEAKFISH/SEA TROUT, SQUETEAGUE",6144.00,6144.00,6044.00
1985,611,CONFIDENTIAL,10.00,10.00,4.00
1985,612,"BASS, STRIPED",1450.00,1450.00,2649.00
1985,612,BLUEFISH,334749.00,334749.00,42822.00
1985,612,"BONITO, ATLANTIC",3001.00,3001.00,873.00
1985,612,BUTTERFISH,97057.00,97057.00,44746.00
1985,612,"COD, ATLANTIC",3862.00,4519.00,2497.00
1985,612,"EEL, AMERICAN",56125.00,56125.00,40276.00
1985,612,"EEL, CONGER",235.00,235.00,76.00
1985,612,"FLOUNDER, NK",15.00,15.00,11.00
1985,612,"FLOUNDER, SAND-DAB/WINDOWPANE",5255.00,5255.00,2111.00
1985,612,"FLOUNDER, SUMMER",361499.00,361499.00,314641.00
1985,612,"FLOUNDER, WINTER",244860.00,244860.00,109906.00
1985,612,"FLOUNDER, WITCH",8573.00,8573.00,4942.00
1985,612,"FLOUNDER, YELLOWTAIL",22659.00,22659.00,16181.00
1985,612,"HAKE, RED",535066.00,535066.00,76493.00
1985,612,"HAKE, SILVER",8401587.00,8401587.00,1304651.00
1985,612,"HERRING, ATLANTIC",23131.00,23131.00,2954.00
1985,612,"HERRING, BLUE BACK",436.00,436.00,60.00
1985,612,"MACKEREL, ATLANTIC",74195.00,74195.00,9993.00
1985,612,"MACKEREL, SPANISH",5.00,5.00,3.00
1985,612,"MENHADEN, ATLANTIC",2531571.00,2531571.00,155361.00
1985,612,MONKFISH/ANGLER/GOOSEFISH,39603.00,131482.00,30479.00
1985,612,"PERCH, WHITE",3117.00,3117.00,2190.00
1985,612,POLLOCK,81.00,81.00,16.00
1985,612,"POMPANO, KILLIFISH",2762.00,2762.00,826.00
1985,612,SCUP,32970.00,32970.00,14310.00
1985,612,"SEA BASS, BLACK",31132.00,31132.00,31977.00
1985,612,"SHAD, AMERICAN",24573.00,24573.00,4823.00
1985,612,"SHARK, DOGFISH, NK",6561.00,6739.00,771.00
1985,612,"SHARK, MAKO, NK",15.00,18.00,5.00
1985,612,"SHARK, NK",944.00,1133.00,233.00
1985,612,"SKATE, NK",4780.00,4971.00,536.00
1985,612,"STURGEON, NK",3207.00,3849.00,1338.00
1985,612,TAUTOG,102386.00,102386.00,23562.00
1985,612,"TUNA, LITTLE TUNNY",1396.00,1396.00,309.00
1985,612,"TUNA, NK",50.00,50.00,9.00
1985,612,"WEAKFISH/SEA TROUT, SQUETEAGUE",132320.00,132320.00,92829.00
1985,612,"WHITING, KING",336.00,336.00,133.00
1985,612,CONFIDENTIAL,134995.00,134995.00,58424.00
1985,613,"BASS, STRIPED",3426.00,3426.00,5749.00
1985,613,BLUEFISH,86459.00,88748.00,9136.00
1985,613,"BONITO, ATLANTIC",107.00,107.00,31.00
1985,613,BUTTERFISH,37802.00,37802.00,14404.00
1985,613,"COD, ATLANTIC",1734.00,2278.00,1043.00
1985,613,"EEL, CONGER",4642.00,4642.00,809.00
1985,613,"FLOUNDER, SAND-DAB/WINDOWPANE",19239.00,19239.00,6947.00
1985,613,"FLOUNDER, SUMMER",1040715.00,1040715.00,971503.00
1985,613,"FLOUNDER, WINTER",145718.00,145718.00,75297.00
1985,613,"FLOUNDER, WITCH",9043.00,9043.00,5472.00
1985,613,"FLOUNDER, YELLOWTAIL",190530.00,190530.00,128768.00
1985,613,"HAKE, RED",56781.00,56781.00,10583.00
1985,613,"HAKE, SILVER",220459.00,220459.00,43195.00
1985,613,"HAKE, WHITE",795.00,1066.00,285.00
1985,613,"MACKEREL, ATLANTIC",17223.00,17223.00,2767.00
1985,613,MONKFISH/ANGLER/GOOSEFISH,440166.00,1456640.00,316382.00
1985,613,POLLOCK,952.00,969.00,342.00
1985,613,"POMPANO, KILLIFISH",2772.00,2772.00,759.00
1985,613,"PUFFER, NORTHERN",39.00,39.00,29.00
1985,613,SCUP,398810.00,398810.00,174866.00
1985,613,"SEA BASS, BLACK",16467.00,16467.00,17228.00
1985,613,"SHAD, AMERICAN",163.00,163.00,31.00
1985,613,"SHARK, DOGFISH, NK",1553.00,1553.00,249.00
1985,613,"SHARK, NK",2787.00,3343.00,555.00
1985,613,"SKATE, NK",2810.00,6164.00,161.00
1985,613,"STURGEON, NK",5901.00,7081.00,2950.00
1985,613,TAUTOG,14641.00,14641.00,2063.00
1985,613,"WEAKFISH/SEA TROUT, SQUETEAGUE",16024.00,16024.00,13222.00
1985,613,CONFIDENTIAL,3768.00,4408.00,617.00
1985,614,"BASS, STRIPED",158.00,158.00,226.00
1985,614,BLUEFISH,337680.00,364234.00,82488.00
1985,614,"BONITO, ATLANTIC",1516.00,1516.00,549.00
1985,614,BUTTERFISH,37108.00,37108.00,10564.00
1985,614,"COD, ATLANTIC",173.00,203.00,72.00
1985,614,"CROAKER, ATLANTIC",715.00,715.00,106.00
1985,614,"DRUM, BLACK",679.00,679.00,144.00
1985,614,"EEL, AMERICAN",121477.00,121477.00,81133.00
1985,614,"FLOUNDER, SAND-DAB/WINDOWPANE",729.00,729.00,182.00
1985,614,"FLOUNDER, SUMMER",657289.00,657289.00,586038.00
1985,614,"FLOUNDER, WINTER",149114.00,149114.00,57044.00
1985,614,"FLOUNDER, WITCH",5516.00,5516.00,1963.00
1985,614,"FLOUNDER, YELLOWTAIL",15617.00,15617.00,6953.00
1985,614,"HAKE, RED",3307.00,3307.00,690.00
1985,614,"HAKE, SILVER",6448.00,6448.00,1424.00
1985,614,"MACKEREL, ATLANTIC",59797.00,59797.00,14038.00
1985,614,"MENHADEN, ATLANTIC",6496.00,6496.00,498.00
1985,614,MONKFISH/ANGLER/GOOSEFISH,9480.00,31472.00,4782.00
1985,614,"PERCH, WHITE",17075.00,17075.00,10457.00
1985,614,"POMPANO, KILLIFISH",1495.00,1495.00,861.00
1985,614,SCUP,1969.00,1969.00,711.00
1985,614,"SEA BASS, BLACK",37954.00,37954.00,39807.00
1985,614,"SEAROBIN, NK",155.00,155.00,16.00
1985,614,"SHAD, AMERICAN",141342.00,141342.00,36733.00
1985,614,"SHARK, MAKO, NK",3110.00,3732.00,3019.00
1985,614,"SHARK, NK",6593.00,7911.00,1609.00
1985,614,"STURGEON, NK",1778.00,2133.00,915.00
1985,614,TAUTOG,7125.00,7125.00,1879.00
1985,614,"TUNA, LITTLE TUNNY",4177.00,4177.00,648.00
1985,614,"WEAKFISH/SEA TROUT, SQUETEAGUE",258021.00,258021.00,162573.00
1985,614,"WHITING, KING",704.00,704.00,114.00
1985,614,CONFIDENTIAL,438.00,438.00,190.00
1985,615,BLUEFISH,346945.00,378081.00,84143.00
1985,615,"BONITO, ATLANTIC",31211.00,31211.00,11218.00
1985,615,BUTTERFISH,5052.00,5052.00,2045.00
1985,615,"COD, ATLANTIC",510.00,597.00,213.00
1985,615,"FLOUNDER, SUMMER",277611.00,277611.00,225781.00
1985,615,"FLOUNDER, WINTER",22228.00,22228.00,7149.00
1985,615,"FLOUNDER, WITCH",11788.00,11788.00,3277.00
1985,615,"FLOUNDER, YELLOWTAIL",73220.00,73220.00,34334.00
1985,615,"HAKE, RED",507.00,507.00,62.00
1985,615,"HAKE, SILVER",2946.00,2946.00,348.00
1985,615,"MACKEREL, ATLANTIC",77687.00,77687.00,10141.00
1985,615,MONKFISH/ANGLER/GOOSEFISH,448247.00,1488184.00,236171.00
1985,615,"POMPANO, KILLIFISH",95.00,95.00,55.00
1985,615,SCUP,88209.00,88209.00,37598.00
1985,615,"SEA BASS, BLACK",6228.00,6228.00,6018.00
1985,615,"SHARK, NK",2569.00,3082.00,641.00
1985,615,"TUNA, BLUEFIN",5105.00,5105.00,18736.00
1985,615,"TUNA, NK",586.00,586.00,472.00
1985,615,"TUNA, YELLOWFIN",553.00,553.00,553.00
1985,615,"WEAKFISH/SEA TROUT, SQUETEAGUE",37868.00,37868.00,32740.00
1985,615,CONFIDENTIAL,5195.00,5226.00,1781.00
1985,616,BLUEFISH,12399.00,12682.00,2922.00
1985,616,BUTTERFISH,1065601.00,1065601.00,375794.00
1985,616,"COD, ATLANTIC",15201.00,17884.00,5486.00
1985,616,DOLPHINFISH,1462.00,1462.00,1462.00
1985,616,"EEL, CONGER",3579.00,3579.00,769.00
1985,616,"FLOUNDER, AMERICAN PLAICE",3780.00,3780.00,2880.00
1985,616,"FLOUNDER, SAND-DAB/WINDOWPANE",1300.00,1300.00,742.00
1985,616,"FLOUNDER, SUMMER",885223.00,885223.00,846930.00
1985,616,"FLOUNDER, WINTER",7832.00,7832.00,3082.00
1985,616,"FLOUNDER, WITCH",18349.00,18349.00,12931.00
1985,616,"FLOUNDER, YELLOWTAIL",10862.00,10862.00,8113.00
1985,616,HADDOCK,1465.00,1671.00,1452.00
1985,616,"HAKE, RED",34690.00,34690.00,8494.00
1985,616,"HAKE, SILVER",815060.00,829464.00,220416.00
1985,616,"HAKE, WHITE",2989.00,3782.00,992.00
1985,616,"MACKEREL, ATLANTIC",149859.00,149859.00,19206.00
1985,616,"MARLIN, NK",1672.00,1672.00,1509.00
1985,616,MONKFISH/ANGLER/GOOSEFISH,194253.00,644916.00,133524.00
1985,616,POLLOCK,1766.00,1952.00,291.00
1985,616,"POMPANO, KILLIFISH",297.00,297.00,227.00
1985,616,SCUP,1267247.00,1267247.00,572791.00
1985,616,"SEA BASS, BLACK",106186.00,106186.00,93357.00
1985,616,"SHAD, AMERICAN",112.00,112.00,15.00
1985,616,"SHARK, MAKO, NK",17042.00,20449.00,19238.00
1985,616,"SHARK, NK",2497.00,2997.00,744.00
1985,616,"SKATE, NK",200.00,392.00,10.00
1985,616,"STURGEON, NK",222.00,266.00,93.00
1985,616,SWORDFISH,129300.00,161632.00,383452.00
1985,616,"TILEFISH, NK",901770.00,982930.00,1103812.00
1985,616,"TUNA, ALBACORE",8860.00,8860.00,9220.00
1985,616,"TUNA, BIGEYE",120656.00,120656.00,349149.00
1985,616,"TUNA, BLUEFIN",8305.00,8305.00,27169.00
1985,616,"TUNA, NK",12845.00,12845.00,31571.00
1985,616,"TUNA, YELLOWFIN",81384.00,81384.00,71121.00
1985,616,"WEAKFISH/SEA TROUT, SQUETEAGUE",2763.00,2763.00,1635.00
1985,616,CONFIDENTIAL,822.00,822.00,217.00
1985,621,ALEWIFE,4391.00,4391.00,208.00
1985,621,"BASS, STRIPED",9037.00,9037.00,9978.00
1985,621,BLUEFISH,909663.00,943008.00,97547.00
1985,621,"BONITO, ATLANTIC",309.00,309.00,118.00
1985,621,BUTTERFISH,909627.00,909627.00,221001.00
1985,621,"CATFISH, FRESHWATER",1768.00,1768.00,521.00
1985,621,COBIA,298.00,298.00,80.00
1985,621,"CROAKER, ATLANTIC",58206.00,58206.00,15543.00
1985,621,"DRUM, BLACK",28696.00,28696.00,4844.00
1985,621,"EEL, AMERICAN",159614.00,159614.00,104866.00
1985,621,"EEL, CONGER",3408.00,3408.00,627.00
1985,621,"FLOUNDER, SUMMER",2234801.00,2234801.00,1848353.00
1985,621,"FLOUNDER, WINTER",26388.00,26388.00,9284.00
1985,621,"FLOUNDER, WITCH",2791.00,2791.00,814.00
1985,621,"FLOUNDER, YELLOWTAIL",7265.00,7265.00,4063.00
1985,621,"HAKE, RED",55042.00,55042.00,5869.00
1985,621,"HAKE, SILVER",55225.00,55225.00,10499.00
1985,621,"MACKEREL, ATLANTIC",1012040.00,1012040.00,69639.00
1985,621,"MACKEREL, KING",4388.00,4388.00,5091.00
1985,621,"MENHADEN, ATLANTIC",341699.00,341699.00,22003.00
1985,621,MONKFISH/ANGLER/GOOSEFISH,72012.00,239071.00,37303.00
1985,621,"OTHER FISH, BONY",931.00,931.00,79.00
1985,621,"PERCH, WHITE",8390.00,8390.00,4806.00
1985,621,"PERCH, YELLOW",372.00,372.00,208.00
1985,621,"POMPANO, KILLIFISH",1370.00,1370.00,264.00
1985,621,"PUFFER, NORTHERN",178.00,178.00,356.00
1985,621,SCUP,496516.00,496516.00,164467.00
1985,621,"SEA BASS, BLACK",384401.00,384401.00,287076.00
1985,621,"SHAD, AMERICAN",111126.00,111126.00,32047.00
1985,621,"SHARK, DOGFISH, NK",12297.00,14758.00,4698.00
1985,621,"SHARK, DOGFISH, SMOOTH",734.00,881.00,310.00
1985,621,"SHARK, DOGFISH, SPINY",155110.00,155210.00,12494.00
1985,621,"SHARK, MAKO, NK",2142.00,2570.00,745.00
1985,621,"SHARK, NK",16126.00,19353.00,6808.00
1985,621,SPOT,6362.00,6362.00,2084.00
1985,621,"STURGEON, NK",7782.00,9336.00,5262.00
1985,621,SWORDFISH,22763.00,28461.00,68239.00
1985,621,TAUTOG,3636.00,3636.00,518.00
1985,621,"TUNA, ALBACORE",997.00,997.00,244.00
1985,621,"TUNA, NK",11155.00,11155.00,12444.00
1985,621,"WEAKFISH/SEA TROUT, SQUETEAGUE",2752821.00,2752821.00,1121407.00
1985,621,"WHITING, KING",8166.00,8166.00,1681.00
1985,621,CONFIDENTIAL,27918.00,29944.00,27150.00
1985,622,BLUEFISH,20866.00,22101.00,5383.00
1985,622,BUTTERFISH,231813.00,231813.00,83634.00
1985,622,"COD, ATLANTIC",3500.00,5148.00,577.00
1985,622,"EEL, CONGER",976.00,976.00,106.00
1985,622,"FLOUNDER, SUMMER",2163141.00,2163141.00,1927387.00
1985,622,"FLOUNDER, WINTER",2170.00,2170.00,1122.00
1985,622,"FLOUNDER, WITCH",30363.00,30363.00,9862.00
1985,622,"FLOUNDER, YELLOWTAIL",3305.00,3305.00,961.00
1985,622,"HAKE, RED",5216.00,5216.00,670.00
1985,622,"HAKE, SILVER",89986.00,89986.00,16566.00
1985,622,"MACKEREL, ATLANTIC",608577.00,608577.00,41455.00
1985,622,MONKFISH/ANGLER/GOOSEFISH,137700.00,457160.00,66040.00
1985,622,POLLOCK,277.00,277.00,58.00
1985,622,SCUP,1426432.00,1426432.00,636775.00
1985,622,"SEA BASS, BLACK",312025.00,312025.00,271882.00
1985,622,"SEAROBIN, NK",2110.00,2110.00,262.00
1985,622,"SHARK, MAKO, NK",2027.00,2432.00,2766.00
1985,622,SWORDFISH,17935.00,22423.00,57982.00
1985,622,"TILEFISH, NK",69047.00,75263.00,87579.00
1985,622,"TUNA, BIGEYE",5067.00,5067.00,19231.00
1985,622,"TUNA, NK",1142.00,1142.00,1743.00
1985,622,"TUNA, YELLOWFIN",9005.00,9005.00,9005.00
1985,622,"WEAKFISH/SEA TROUT, SQUETEAGUE",2640.00,2640.00,1312.00
1985,622,CONFIDENTIAL,973.00,1124.00,272.00
1985,623,"SHARK, MAKO, NK",3949.00,4738.00,5226.00
1985,623,SWORDFISH,39479.00,49351.00,134233.00
1985,623,"TUNA, ALBACORE",1152.00,1152.00,577.00
1985,623,"TUNA, BIGEYE",37504.00,37504.00,110466.00
1985,623,"TUNA, NK",2035.00,2035.00,4600.00
1985,623,"TUNA, YELLOWFIN",2628.00,2628.00,2583.00
1985,623,CONFIDENTIAL,31.00,31.00,31.00
1985,624,SWORDFISH,64018.00,83826.00,225166.00
1985,624,CONFIDENTIAL,2129.00,2129.00,2907.00
1985,625,BLUEFISH,26426.00,27497.00,4801.00
1985,625,BUTTERFISH,14316.00,14316.00,4095.00
1985,625,"CROAKER, ATLANTIC",61817.00,61817.00,18325.00
1985,625,"DRUM, BLACK",1685.00,1685.00,497.00
1985,625,"DRUM, RED",126.00,126.00,29.00
1985,625,"FLOUNDER, SUMMER",507913.00,507913.00,494558.00
1985,625,"FLOUNDER, WINTER",1434.00,1434.00,1232.00
1985,625,"HAKE, RED",6852.00,6852.00,697.00
1985,625,"HAKE, SILVER",1413.00,1413.00,331.00
1985,625,"MACKEREL, ATLANTIC",12069.00,12069.00,829.00
1985,625,MONKFISH/ANGLER/GOOSEFISH,7320.00,24303.00,4076.00
1985,625,"OTHER FISH, BONY",1018.00,1018.00,100.00
1985,625,"POMPANO, KILLIFISH",408.00,408.00,85.00
1985,625,"PUFFER, NORTHERN",128.00,128.00,209.00
1985,625,SCUP,536.00,536.00,300.00
1985,625,"SEA BASS, BLACK",82404.00,82404.00,61633.00
1985,625,"SHAD, AMERICAN",11.00,11.00,3.00
1985,625,"SHARK, DOGFISH, NK",1903.00,2283.00,328.00
1985,625,"SHARK, NK",346.00,415.00,41.00
1985,625,"SHEEPSHEAD, ATLANTIC",24.00,24.00,6.00
1985,625,SPOT,4507.00,4507.00,1224.00
1985,625,TAUTOG,1044.00,1044.00,90.00
1985,625,"WEAKFISH/SEA TROUT, SQUETEAGUE",87169.00,87169.00,42462.00
1985,625,"WHITING, KING",8690.00,8690.00,2752.00
1985,625,CONFIDENTIAL,3645.00,3779.00,2397.00
1985,626,BLUEFISH,12797.00,13004.00,2559.00
1985,626,BUTTERFISH,66622.00,66622.00,37916.00
1985,626,"COD, ATLANTIC",343.00,530.00,104.00
1985,626,"FLOUNDER, SUMMER",1385336.00,1385336.00,1126950.00
1985,626,"FLOUNDER, WINTER",3404.00,3404.00,971.00
1985,626,"FLOUNDER, WITCH",2912.00,2912.00,745.00
1985,626,"HAKE, RED",13567.00,13567.00,1400.00
1985,626,"HAKE, SILVER",42839.00,42839.00,8643.00
1985,626,"MACKEREL, ATLANTIC",206806.00,206806.00,13601.00
1985,626,MONKFISH/ANGLER/GOOSEFISH,106367.00,353135.00,57246.00
1985,626,"POMPANO, KILLIFISH",909.00,909.00,216.00
1985,626,SCUP,90294.00,90294.00,33237.00
1985,626,"SEA BASS, BLACK",299515.00,299515.00,234230.00
1985,626,"SHARK, MAKO, NK",8362.00,10033.00,9508.00
1985,626,"SHARK, NK",3839.00,4607.00,2787.00
1985,626,SWORDFISH,121016.00,151285.00,405328.00
1985,626,TAUTOG,788.00,788.00,78.00
1985,626,"TILEFISH, NK",11688.00,12741.00,11531.00
1985,626,"TUNA, ALBACORE",975.00,975.00,1211.00
1985,626,"TUNA, BIGEYE",20092.00,20092.00,67137.00
1985,626,"TUNA, NK",18570.00,18570.00,48391.00
1985,626,"TUNA, YELLOWFIN",17997.00,17997.00,19966.00
1985,626,"WEAKFISH/SEA TROUT, SQUETEAGUE",37489.00,37489.00,20930.00
1985,626,CONFIDENTIAL,7962.00,8109.00,983.00
1985,627,SWORDFISH,7764.00,9704.00,39429.00
1985,627,CONFIDENTIAL,2206.00,2259.00,5885.00
1985,629,SWORDFISH,31424.00,39280.00,117909.00
1985,629,"TUNA, BIGEYE",2890.00,2890.00,4521.00
1985,629,CONFIDENTIAL,2097.00,2116.00,5709.00
1985,631,BLUEFISH,41560.00,41824.00,4654.00
1985,631,BUTTERFISH,22198.00,22198.00,4925.00
1985,631,COBIA,595.00,595.00,148.00
1985,631,"CROAKER, ATLANTIC",53937.00,53937.00,13281.00
1985,631,"DRUM, BLACK",696.00,696.00,152.00
1985,631,"DRUM, RED",263.00,263.00,59.00
1985,631,"FLOUNDER, SUMMER",1510719.00,1510719.00,1433889.00
1985,631,"HAKE, SILVER",5451.00,5451.00,843.00
1985,631,"MACKEREL, KING",375.00,375.00,443.00
1985,631,MONKFISH/ANGLER/GOOSEFISH,2013.00,6682.00,985.00
1985,631,"POMPANO, KILLIFISH",1029.00,1044.00,200.00
1985,631,"PUFFER, NORTHERN",18228.00,18228.00,37995.00
1985,631,SCUP,343.00,343.00,130.00
1985,631,"SEA BASS, BLACK",11048.00,11048.00,13209.00
1985,631,"SHEEPSHEAD, ATLANTIC",927.00,927.00,133.00
1985,631,SPOT,9420.00,9420.00,2163.00
1985,631,"STURGEON, NK",244.00,292.00,85.00
1985,631,TAUTOG,541.00,541.00,96.00
1985,631,"WEAKFISH/SEA TROUT, SPOTTED",50.00,50.00,44.00
1985,631,"WEAKFISH/SEA TROUT, SQUETEAGUE",94343.00,94343.00,38308.00
1985,631,"WHITING, KING",24225.00,24225.00,5526.00
1985,631,CONFIDENTIAL,614370.00,614370.00,51015.00
1985,632,BLUEFISH,40880.00,43243.00,7018.00
1985,632,BUTTERFISH,6945.00,6945.00,1873.00
1985,632,"FLOUNDER, SUMMER",632678.00,632678.00,519241.00
1985,632,"FLOUNDER, WITCH",601.00,601.00,166.00
1985,632,"HAKE, RED",2611.00,2611.00,226.00
1985,632,"HAKE, SILVER",11997.00,11997.00,1935.00
1985,632,"MACKEREL, ATLANTIC",5539.00,5539.00,310.00
1985,632,MONKFISH/ANGLER/GOOSEFISH,15758.00,52314.00,9663.00
1985,632,"POMPANO, KILLIFISH",147.00,147.00,30.00
1985,632,SCUP,9234.00,9234.00,4056.00
1985,632,"SEA BASS, BLACK",177105.00,177105.00,128766.00
1985,632,"SHARK, MAKO, NK",1667.00,2000.00,1943.00
1985,632,SWORDFISH,28712.00,35894.00,118143.00
1985,632,"TUNA, BIGEYE",6341.00,6341.00,19713.00
1985,632,"TUNA, NK",478.00,478.00,1758.00
1985,632,"TUNA, YELLOWFIN",16094.00,16094.00,11500.00
1985,632,"WEAKFISH/SEA TROUT, SQUETEAGUE",31716.00,31716.00,16355.00
1985,632,CONFIDENTIAL,8776.00,9253.00,2816.00
1985,635,CONFIDENTIAL,34934.00,35001.00,10842.00
1985,636,"SHARK, MAKO, NK",2869.00,3442.00,3308.00
1985,636,SWORDFISH,16392.00,20492.00,68812.00
1985,636,"TUNA, BIGEYE",5306.00,5306.00,18171.00
1985,636,"TUNA, NK",935.00,935.00,2565.00
1985,636,"TUNA, YELLOWFIN",2482.00,2482.00,2488.00
1985,636,CONFIDENTIAL,51160.00,54643.00,19254.00
1986,310,CONFIDENTIAL,13628.00,16930.00,41059.00
1986,330,"SHARK, MAKO, NK",9986.00,11984.00,13580.00
1986,330,SWORDFISH,731114.00,914992.00,2991225.00
1986,330,"TUNA, BIGEYE",25632.00,25632.00,87210.00
1986,330,"TUNA, BLUEFIN",1425.00,1425.00,3256.00
1986,330,"TUNA, YELLOWFIN",3523.00,3523.00,5466.00
1986,330,CONFIDENTIAL,1700.00,1700.00,2100.00
1986,340,"COD, ATLANTIC",763949.00,896191.00,451464.00
1986,340,"FLOUNDER, AMERICAN PLAICE",3429279.00,3429279.00,2253226.00
1986,340,"FLOUNDER, NK",19920.00,19920.00,3994.00
1986,340,"FLOUNDER, WITCH",1152400.00,1152400.00,751912.00
1986,340,"FLOUNDER, YELLOWTAIL",5593854.00,5593854.00,3922397.00
1986,340,HADDOCK,8915.00,10165.00,7376.00
1986,340,"HAKE, WHITE",39195.00,43944.00,8406.00
1986,340,"HALIBUT, ATLANTIC",2652.00,3051.00,5511.00
1986,340,MONKFISH/ANGLER/GOOSEFISH,4112.00,13651.00,4118.00
1986,340,POLLOCK,425.00,477.00,82.00
1986,340,"SHARK, MAKO, NK",7830.00,9397.00,11109.00
1986,340,SWORDFISH,636915.00,800285.00,2535887.00
1986,340,"TUNA, BIGEYE",13949.00,13949.00,36688.00
1986,340,"TUNA, BLUEFIN",1131.00,1131.00,1800.00
1986,340,"TUNA, YELLOWFIN",5630.00,5630.00,7560.00
1986,340,"WOLFFISH, ATLANTIC",430015.00,516018.00,121425.00
1986,340,CONFIDENTIAL,29195.00,29236.00,13987.00
1986,350,"COD, ATLANTIC",48990.00,58065.00,34943.00
1986,350,CUSK,2740.00,3096.00,968.00
1986,350,"FLOUNDER, AMERICAN PLAICE",108835.00,108835.00,99559.00
1986,350,"FLOUNDER, WITCH",35040.00,35040.00,25655.00
1986,350,"FLOUNDER, YELLOWTAIL",54370.00,54370.00,35255.00
1986,350,"HAKE, WHITE",417683.00,417683.00,182756.00
1986,350,"HALIBUT, ATLANTIC",16988.00,19537.00,40849.00
1986,350,"SHARK, MAKO, NK",2231.00,2677.00,3850.00
1986,350,SWORDFISH,40568.00,50711.00,153553.00
1986,350,"TUNA, BIGEYE",1741.00,1741.00,7008.00
1986,350,"TUNA, YELLOWFIN",289.00,289.00,372.00
1986,350,"WOLFFISH, ATLANTIC",19920.00,23904.00,4209.00
1986,350,CONFIDENTIAL,7030.00,7890.00,3712.00
1986,464,"COD, ATLANTIC",32615.00,38166.00,19553.00
1986,464,CUSK,35041.00,39599.00,14125.00
